0101	0.000722892
0102	0.000722892
0103	0.000722892
0104	0.000722892
0105	0.000722892
0106	0.000722892
0107	0.000722892
0108	0.000722892
0109	0.000722892
0110	0.000722892
0111	0.000722892
0112	0.000722892
0113	0.002409639
0114	0.002409639
0115	0.002409639
0116	0.002409639
0117	0.002409639
0118	0.002409639
0119	0.002409639
0120	0.002409639
0121	0.002409639
0122	0.002409639
0123	0.002409639
0124	0.002409639
0125	0.002409639
0201	0.000722892
0202	0.000722892
0203	0.000722892
0204	0.000722892
0205	0.000722892
0206	0.000722892
0207	0.000722892
0208	0.000722892
0209	0.000722892
0210	0.000722892
0211	0.000722892
0212	0.000722892
0213	0.002409639
0214	0.002409639
0215	0.002409639
0216	0.002409639
0217	0.002409639
0218	0.002409639
0219	0.002409639
0220	0.002409639
0221	0.002409639
0222	0.002409639
0223	0.002409639
0224	0.002409639
0225	0.002409639
0301	0.000722892
0302	0.000722892
0303	0.000722892
0304	0.000722892
0305	0.000722892
0306	0.000722892
0307	0.000722892
0308	0.000722892
0309	0.000722892
0310	0.000722892
0311	0.000722892
0312	0.000722892
0313	0.002409639
0314	0.002409639
0315	0.002409639
0316	0.002409639
0317	0.002409639
0318	0.002409639
0319	0.002409639
0320	0.002409639
0321	0.002409639
0322	0.002409639
0323	0.002409639
0324	0.002409639
0325	0.002409639
0401	0.000722892
0402	0.000722892
0403	0.000722892
0404	0.000722892
0405	0.000722892
0406	0.000722892
0407	0.000722892
0408	0.000722892
0409	0.000722892
0410	0.000722892
0411	0.000722892
0412	0.000722892
0413	0.002409639
0414	0.002409639
0415	0.002409639
0416	0.002409639
0417	0.002409639
0418	0.002409639
0419	0.002409639
0420	0.002409639
0421	0.002409639
0422	0.002409639
0423	0.002409639
0424	0.002409639
0425	0.002409639
0501	0.000722892
0502	0.000722892
0503	0.000722892
0504	0.000722892
0505	0.000722892
0506	0.000722892
0507	0.000722892
0508	0.000722892
0509	0.000722892
0510	0.000722892
0511	0.000722892
0512	0.000722892
0513	0.002409639
0514	0.002409639
0515	0.002409639
0516	0.002409639
0517	0.002409639
0518	0.002409639
0519	0.002409639
0520	0.002409639
0521	0.002409639
0522	0.002409639
0523	0.002409639
0524	0.002409639
0525	0.002409639
0601	0.000722892
0602	0.000722892
0603	0.000722892
0604	0.000722892
0605	0.000722892
0606	0.000722892
0607	0.000722892
0608	0.000722892
0609	0.000722892
0610	0.000722892
0611	0.000722892
0612	0.000722892
0613	0.002409639
0614	0.002409639
0615	0.002409639
0616	0.002409639
0617	0.002409639
0618	0.002409639
0619	0.002409639
0620	0.002409639
0621	0.002409639
0622	0.002409639
0623	0.002409639
0624	0.002409639
0625	0.002409639
0701	0.000722892
0702	0.000722892
0703	0.000722892
0704	0.000722892
0705	0.000722892
0706	0.000722892
0707	0.000722892
0708	0.000722892
0709	0.000722892
0710	0.000722892
0711	0.000722892
0712	0.000722892
0713	0.002409639
0714	0.002409639
0715	0.002409639
0716	0.002409639
0717	0.002409639
0718	0.002409639
0719	0.002409639
0720	0.002409639
0721	0.002409639
0722	0.002409639
0723	0.002409639
0724	0.002409639
0725	0.002409639
0801	0.000722892
0802	0.000722892
0803	0.000722892
0804	0.000722892
0805	0.000722892
0806	0.000722892
0807	0.000722892
0808	0.000722892
0809	0.000722892
0810	0.000722892
0811	0.000722892
0812	0.000722892
0813	0.002409639
0814	0.002409639
0815	0.002409639
0816	0.002409639
0817	0.002409639
0818	0.002409639
0819	0.002409639
0820	0.002409639
0821	0.002409639
0822	0.002409639
0823	0.002409639
0824	0.002409639
0825	0.002409639
0901	0.000722892
0902	0.000722892
0903	0.000722892
0904	0.000722892
0905	0.000722892
0906	0.000722892
0907	0.000722892
0908	0.000722892
0909	0.000722892
0910	0.000722892
0911	0.000722892
0912	0.000722892
0913	0.002409639
0914	0.002409639
0915	0.002409639
0916	0.002409639
0917	0.002409639
0918	0.002409639
0919	0.002409639
0920	0.002409639
0921	0.002409639
0922	0.002409639
0923	0.002409639
0924	0.002409639
0925	0.002409639
1001	0.000722892
1002	0.000722892
1003	0.000722892
1004	0.000722892
1005	0.000722892
1006	0.000722892
1007	0.000722892
1008	0.000722892
1009	0.000722892
1010	0.000722892
1011	0.000722892
1012	0.000722892
1013	0.002409639
1014	0.002409639
1015	0.002409639
1016	0.002409639
1017	0.002409639
1018	0.002409639
1019	0.002409639
1020	0.002409639
1021	0.002409639
1022	0.002409639
1023	0.002409639
1024	0.002409639
1025	0.002409639
1101	0.000722892
1102	0.000722892
1103	0.000722892
1104	0.000722892
1105	0.000722892
1106	0.000722892
1107	0.000722892
1108	0.000722892
1109	0.000722892
1110	0.000722892
1111	0.000722892
1112	0.000722892
1113	0.002409639
1114	0.002409639
1115	0.002409639
1116	0.002409639
1117	0.002409639
1118	0.002409639
1119	0.002409639
1120	0.002409639
1121	0.002409639
1122	0.002409639
1123	0.002409639
1124	0.002409639
1125	0.002409639
1201	0.000722892
1202	0.000722892
1203	0.000722892
1204	0.000722892
1205	0.000722892
1206	0.000722892
1207	0.000722892
1208	0.000722892
1209	0.000722892
1210	0.000722892
1211	0.000722892
1212	0.000722892
1213	0.002409639
1214	0.002409639
1215	0.002409639
1216	0.002409639
1217	0.002409639
1218	0.002409639
1219	0.002409639
1220	0.002409639
1221	0.002409639
1222	0.002409639
1223	0.002409639
1224	0.002409639
1225	0.002409639
1301	0.000722892
1302	0.000722892
1303	0.000722892
1304	0.000722892
1305	0.000722892
1306	0.000722892
1307	0.000722892
1308	0.000722892
1309	0.000722892
1310	0.000722892
1311	0.000722892
1312	0.000722892
1313	0.002409639
1314	0.002409639
1315	0.002409639
1316	0.002409639
1317	0.002409639
1318	0.002409639
1319	0.002409639
1320	0.002409639
1321	0.002409639
1322	0.002409639
1323	0.002409639
1324	0.002409639
1325	0.002409639
1401	0.000722892
1402	0.000722892
1403	0.000722892
1404	0.000722892
1405	0.000722892
1406	0.000722892
1407	0.000722892
1408	0.000722892
1409	0.000722892
1410	0.000722892
1411	0.000722892
1412	0.000722892
1413	0.002409639
1414	0.002409639
1415	0.002409639
1416	0.002409639
1417	0.002409639
1418	0.002409639
1419	0.002409639
1420	0.002409639
1421	0.002409639
1422	0.002409639
1423	0.002409639
1424	0.002409639
1425	0.002409639
